movie,year,genre,color,language,country,rating,duration,budget
The 6th Day,2000,Action,Color,English,USA,PG-13,123,82000000
Valentine's Day,2010,Comedy,Color,English,USA,PG-13,125,52000000
Mission to Mars,2000,Adventure,Color,English,USA,PG,114,90000000
Annabelle,2014,Horror,Color,English,USA,R,99,6500000
The Wedding Planner,2001,Comedy,Color,English,Germany,PG-13,103,35000000
Lost in Space,1998,Action,Color,English,USA,PG-13,130,80000000
Snake Eyes,1998,Crime,Color,English,USA,R,98,69000000
The League of Extraordinary Gentlemen,2003,Action,Black and White,English,USA,PG-13,110,78000000
Just Married,2003,Comedy,Color,English,USA,PG-13,95,18000000
The Green Inferno,2013,Adventure,Color,English,USA,R,100,6000000
Anaconda,1997,Action,Color,English,USA,PG-13,89,45000000
Life or Something Like It,2002,Comedy,Color,English,USA,PG-13,103,40000000
You Again,2010,Comedy,Color,English,USA,PG,105,20000000
The Watch,2012,Action,Color,English,USA,R,102,68000000
The Watch,2012,Action,Color,English,USA,R,102,68000000
Scary Movie 2,2001,Comedy,Color,English,USA,R,83,45000000
Stonewall,2015,Drama,Color,English,USA,R,129,13500000
On the Line,2001,Comedy,Color,English,USA,PG,85,16000000
The Big Hit,1998,Action,Color,English,USA,R,91,13000000
Free Birds,2013,Adventure,Color,English,USA,PG,91,55000000
Skin Trade,2014,Action,Color,English,Thailand,R,96,9000000
The Skulls,2000,Action,Color,English,USA,PG-13,106,15000000
New in Town,2009,Comedy,Color,English,USA,PG,97,8000000
Jupiter Ascending,2015,Action,Color,English,USA,PG-13,127,176000000
Alpha and Omega,2010,Adventure,Color,English,USA,PG,90,20000000
Johnson Family Vacation,2004,Comedy,Color,English,USA,PG-13,97,12000000
Premonition,2007,Drama,Color,English,USA,PG-13,96,20000000
Gamer,2009,Action,Color,English,USA,R,95,50000000
A Guy Thing,2003,Comedy,Color,English,USA,PG-13,101,20000000
Whatever It Takes,2000,Comedy,Color,English,USA,PG-13,94,15000000
The Vatican Tapes,2015,Horror,Color,English,USA,PG-13,91,8495000
The Perfect Match,2016,Comedy,Color,English,USA,R,96,5000000
Transformers: Age of Extinction,2014,Action,Color,English,USA,PG-13,165,210000000
Seed of Chucky,2004,Comedy,Color,English,Romania,R,88,12000000
Winter's Tale,2014,Drama,Color,English,USA,PG-13,118,60000000
Righteous Kill,2008,Action,Color,English,USA,R,101,60000000
Deuce Bigalow: Male Gigolo,1999,Comedy,Color,English,USA,R,88,17000000
What's the Worst That Could Happen?,2001,Comedy,Color,English,USA,PG-13,94,45000000
Meet Dave,2008,Adventure,Color,English,USA,PG,90,60000000
Nutty Professor II: The Klumps,2000,Comedy,Color,English,USA,PG-13,109,65000000
Saw V,2008,Horror,Color,English,USA,R,95,10800000
The Box,2009,Drama,Color,English,USA,PG-13,115,16000000
The Last Days on Mars,2013,Horror,Color,English,UK,R,98,7000000
Flubber,1997,Comedy,Color,English,USA,PG,90,80000000
Catch That Kid,2004,Comedy,Color,English,USA,PG,91,18000000
Superstar,1999,Comedy,Color,English,USA,PG-13,81,14000000
Domino,2005,Action,Color,English,France,R,127,50000000
Ride Along 2,2016,Action,Color,English,USA,PG-13,102,40000000
Love Happens,2009,Drama,Color,English,USA,PG-13,109,18000000
Alexander,2004,Action,Color,English,Germany,R,206,155000000
The Perfect Man,2005,Comedy,Color,English,USA,PG,100,25000000
The Covenant,2006,Action,Color,English,USA,PG-13,97,20000000
Ghost Rider,2007,Action,Color,English,USA,PG-13,123,110000000
G-Force,2009,Action,Color,English,USA,PG,88,150000000
Valentine,2001,Horror,Color,English,USA,R,96,10000000
Alvin and the Chipmunks: The Squeakquel,2009,Animation,Color,English,USA,PG,88,75000000
Pixels,2015,Action,Color,English,USA,PG-13,106,88000000
Your Highness,2011,Adventure,Color,English,USA,R,102,49900000
Cop Out,2010,Action,Color,English,USA,R,107,37000000
Crocodile Dundee II,1988,Action,Color,English,Australia,PG,108,15800000
The Boss,2016,Comedy,Color,English,USA,R,99,29000000
Doom,2005,Action,Color,English,UK,R,113,60000000
102 Dalmatians,2000,Adventure,Color,English,USA,G,100,85000000
The Virginity Hit,2010,Comedy,Color,English,USA,R,86,3400000
The Adventures of Rocky & Bullwinkle,2000,Adventure,Color,English,USA,PG,92,76000000
Stigmata,1999,Horror,Color,English,USA,R,103,29000000
Man of the House,2005,Action,Color,English,USA,PG-13,100,40000000
How Do You Know,2010,Comedy,Color,English,USA,PG-13,121,120000000
Big Momma's House 2,2006,Comedy,Color,English,USA,PG-13,99,40000000
The Country Bears,2002,Comedy,Color,English,USA,G,88,35000000
The Nut Job,2014,Adventure,Color,English,Canada,PG,85,42000000
The Smurfs 2,2013,Adventure,Color,English,USA,PG,105,105000000
Stealth,2005,Action,Color,English,USA,PG-13,121,135000000
Vampire in Brooklyn,1995,Comedy,Color,English,USA,R,100,20000000
House at the End of the Street,2012,Drama,Color,English,Canada,PG-13,101,6900000
The Smurfs,2011,Adventure,Color,English,USA,PG,103,110000000
Land of the Lost,2009,Adventure,Color,English,USA,PG-13,102,100000000
Independence Day: Resurgence,2016,Action,Color,English,USA,PG-13,120,165000000
Little Fockers,2010,Comedy,Color,English,USA,PG-13,98,100000000
Cheaper by the Dozen 2,2005,Adventure,Color,English,USA,PG,94,60000000
Sleepover,2004,Comedy,Color,English,USA,PG,89,10000000
The Final Destination,2009,Horror,Color,English,USA,R,82,40000000
The Dukes of Hazzard,2005,Action,Color,English,USA,PG-13,107,50000000
The Spirit,2008,Action,Color,English,USA,PG-13,103,60000000
The Next Best Thing,2000,Comedy,Color,English,USA,PG-13,99,25000000
Love the Coopers,2015,Comedy,Color,English,USA,PG-13,107,17000000
The Last Legion,2007,Action,Color,English,UK,PG-13,102,35000000
Darkness,2002,Horror,Color,English,USA,PG-13,103,10600000
Stay Alive,2006,Horror,Color,English,USA,PG-13,75,9000000
Baggage Claim,2013,Comedy,Color,English,USA,PG-13,96,8500000
Half Past Dead,2002,Action,Color,English,Germany,PG-13,98,13000000
8MM,1999,Mystery,Color,English,Germany,R,123,40000000
September Dawn,2007,Drama,Color,,USA,R,111,11000000
The Black Dahlia,2006,Crime,Color,English,Germany,R,121,50000000
The 5th Wave,2016,Action,Color,English,USA,PG-13,112,38000000
Superman III,1983,Action,Color,English,UK,PG,125,39000000
New York Minute,2004,Comedy,Color,English,USA,PG,91,30000000
Hanging Up,2000,Comedy,Color,English,Germany,PG-13,94,60000000
Confessions of a Teenage Drama Queen,2004,Comedy,Color,English,Germany,PG,89,15000000
xXx: State of the Union,2005,Action,Color,English,USA,PG-13,101,87000000
Zoom,2006,Action,Color,English,USA,PG,83,35000000
Timeline,2003,Action,Color,English,USA,PG-13,116,80000000
Sinister 2,2015,Horror,Color,English,USA,R,97,10000000
Over Her Dead Body,2008,Comedy,Color,English,USA,PG-13,95,10000000
The Grudge 2,2006,Horror,Color,English,USA,PG-13,137,20000000
The Animal,2001,Comedy,Color,English,USA,PG-13,84,22000000
Motherhood,2009,Comedy,Color,English,USA,PG-13,90,5000000
Corky Romano,2001,Comedy,Color,English,USA,PG-13,86,11000000
The Wash,2001,Comedy,Color,English,USA,R,93,4000000
Space Chimps,2008,Adventure,Color,English,USA,G,81,37000000
Taken 3,2014,Action,Color,English,France,PG-13,115,48000000
The Gunman,2015,Action,Color,English,USA,R,115,40000000
Fool's Gold,2008,Action,Color,English,USA,PG-13,112,70000000
Post Grad,2009,Comedy,Color,English,USA,PG-13,88,15000000
Paranormal Activity 4,2012,Horror,Color,English,USA,R,96,5000000
Ouija,2014,Fantasy,Color,English,USA,PG-13,89,5000000
Runner Runner,2013,Crime,Color,English,USA,R,88,30000000
Christmas with the Kranks,2004,Comedy,Color,English,USA,PG,99,60000000
Anacondas: The Hunt for the Blood Orchid,2004,Action,Color,English,USA,PG-13,97,25000000
Alex Cross,2012,Action,Color,English,USA,PG-13,101,35000000
An American Haunting,2005,Horror,Color,English,UK,PG-13,91,14000000
3 Ninjas Kick Back,1994,Action,Color,English,USA,PG,93,20000000
Playing for Keeps,2012,Comedy,Color,English,USA,PG-13,105,35000000
Eragon,2006,Action,Black and White,English,USA,PG,104,100000000
Alvin and the Chipmunks: The Road Chip,2015,Adventure,Color,English,USA,PG,92,90000000
The Haunted Mansion,2003,Comedy,Color,English,USA,PG,88,90000000
Freddy's Dead: The Final Nightmare,1991,Comedy,Color,English,USA,R,93,8500000
Ghost Ship,2002,Horror,Color,English,USA,R,91,35000000
Aloha,2015,Comedy,Color,English,USA,PG-13,105,37000000
Aloha,2015,Comedy,Color,English,USA,PG-13,105,37000000
License to Wed,2007,Comedy,Color,English,USA,PG-13,91,35000000
Survival of the Dead,2009,Horror,Color,English,USA,R,90,4000000
"Big Mommas: Like Father, Like Son",2011,Action,Color,English,USA,PG-13,113,32000000
The Jungle Book 2,2003,Adventure,Color,English,USA,G,72,20000000
The Cave,2005,Adventure,Color,English,USA,PG-13,93,30000000
Howard the Duck,1986,Action,Color,English,USA,PG,110,35000000
My Soul to Take,2010,Horror,Color,English,USA,R,107,25000000
My Soul to Take,2010,Horror,Color,English,USA,R,107,25000000
Max Payne,2008,Action,Color,English,Canada,PG-13,103,35000000
Zookeeper,2011,Comedy,Color,English,USA,PG,102,80000000
The Happening,2008,Sci-Fi,Color,English,USA,R,91,48000000
Congo,1995,Action,Color,English,USA,PG-13,109,50000000
Wild Wild West,1999,Action,Color,English,USA,PG-13,106,170000000
The Forest,2016,Horror,Color,English,USA,PG-13,93,10000000
Freddy Got Fingered,2001,Comedy,Color,English,USA,R,87,15000000
Fifty Shades of Grey,2015,Drama,Color,English,USA,R,129,40000000
Prom Night,2008,Horror,Color,English,USA,PG-13,89,20000000
The Bounty Hunter,2010,Action,Color,English,USA,PG-13,110,40000000
Bride Wars,2009,Comedy,Color,English,USA,PG,89,30000000
Holy Man,1998,Comedy,Color,English,USA,PG,114,60000000
Abandon,2002,Drama,Color,English,USA,PG-13,99,25000000
The Flintstones,1994,Comedy,Color,English,USA,PG,91,45000000
Superhero Movie,2008,Action,Color,English,USA,PG-13,82,35000000
A Thousand Words,2012,Comedy,Color,English,USA,PG-13,91,40000000
A Good Day to Die Hard,2013,Action,Color,English,USA,R,101,92000000
A Haunted House,2013,Comedy,Color,English,USA,R,86,2500000
The Rage: Carrie 2,1999,Horror,Black and White,English,USA,R,104,21000000
R.I.P.D.,2013,Action,Color,English,USA,PG-13,96,130000000
Good Luck Chuck,2007,Comedy,Color,English,USA,R,101,25000000
White Noise,2005,Drama,Color,English,UK,PG-13,101,10000000
Random Hearts,1999,Drama,Color,English,USA,R,133,64000000
The Bridge of San Luis Rey,2004,Drama,Color,English,UK,PG,120,24000000
New Year's Eve,2011,Comedy,Color,English,USA,PG-13,113,56000000
Gods of Egypt,2016,Action,Color,English,USA,PG-13,126,140000000
Legion,2010,Action,Color,English,USA,R,100,26000000
Tammy,2014,Comedy,Color,English,USA,R,100,20000000
90 Minutes in Heaven,2015,Drama,Color,English,USA,PG-13,121,5000000
An American Carol,2008,Comedy,Color,English,USA,PG-13,83,12000000
Gossip,2000,Drama,Color,English,USA,R,90,24000000
Jason X,2001,Action,Color,English,USA,R,85,11000000
Dudley Do-Right,1999,Comedy,Color,English,USA,PG,77,22000000
Spice World,1997,Comedy,Color,English,UK,PG,93,25000000
Marci X,2003,Comedy,Color,English,USA,R,80,20000000
Dirty Grandpa,2016,Comedy,Color,English,USA,R,109,11500000
No Good Deed,2014,Crime,Color,English,USA,PG-13,84,13200000
Beverly Hills Cop III,1994,Action,Color,English,USA,R,104,55000000
Red Riding Hood,2011,Fantasy,Color,English,USA,PG-13,100,42000000
The Transporter Refueled,2015,Action,Color,English,France,PG-13,96,25000000
Chernobyl Diaries,2012,Horror,Color,English,USA,R,86,1000000
The Big Wedding,2013,Comedy,Color,English,USA,R,89,35000000
Highlander: Endgame,2000,Action,Color,English,USA,R,101,15000000
Thomas and the Magic Railroad,2000,Adventure,Color,English,UK,G,85,19000000
Bats,1999,Horror,Color,English,USA,PG-13,91,6500000
88 Minutes,2007,Crime,Color,English,USA,R,108,30000000
The Fan,1996,Action,Color,English,USA,R,116,55000000
Yogi Bear,2010,Adventure,Color,English,USA,PG,80,80000000
The Boy Next Door,2015,Mystery,Color,English,USA,R,91,4000000
The Ladies Man,2000,Comedy,Color,English,USA,R,84,11000000
Knock Off,1998,Action,Color,English,Aruba,R,91,35000000
Cats & Dogs: The Revenge of Kitty Galore,2010,Action,Color,English,USA,PG,82,85000000
3000 Miles to Graceland,2001,Action,Color,English,USA,R,125,42000000
The Glass House,2001,Crime,Color,English,USA,PG-13,106,30000000
5 Days of War,2011,Action,Color,English,Georgia,R,113,20000000
Seventh Son,2014,Action,Color,English,USA,PG-13,102,95000000
Virtuosity,1995,Action,Color,English,USA,R,106,30000000
Old Dogs,2009,Comedy,Color,English,USA,PG,88,35000000
Undiscovered,2005,Comedy,Color,English,Germany,PG-13,97,9000000
I Don't Know How She Does It,2011,Comedy,Color,English,USA,PG-13,89,24000000
Are We There Yet?,2005,Adventure,Color,English,USA,PG,95,32000000
Suspect Zero,2004,Crime,Color,English,USA,R,99,27000000
Spy Hard,1996,Action,Color,English,USA,PG-13,81,18000000
The Lazarus Effect,2015,Horror,Color,English,USA,PG-13,83,3300000
Apollo 18,2011,Horror,Color,English,USA,PG-13,86,5000000
Sex and the City 2,2010,Comedy,Color,English,USA,R,146,100000000
The Gallows,2015,Horror,Color,English,USA,R,81,100000
I Spy,2002,Action,Color,English,USA,PG-13,97,70000000
Dylan Dog: Dead of Night,2010,Action,Color,English,USA,PG-13,107,20000000
The Unborn,2009,Drama,Color,English,USA,PG-13,89,16000000
The Unborn,2009,Drama,Color,English,USA,PG-13,89,16000000
Alvin and the Chipmunks: Chipwrecked,2011,Adventure,Color,English,USA,G,87,75000000
Ghost Rider: Spirit of Vengeance,2011,Action,Color,English,USA,PG-13,96,57000000
The Medallion,2003,Action,Color,English,Hong Kong,PG-13,108,41000000
Exorcist: The Beginning,2004,Horror,Color,English,USA,R,125,50000000
"I, Frankenstein",2014,Action,Color,English,Australia,PG-13,92,65000000
After Earth,2013,Action,Color,English,USA,PG-13,100,130000000
Down to You,2000,Comedy,Color,English,USA,PG-13,91,9000000
Juwanna Mann,2002,Comedy,Color,English,USA,PG-13,91,15600000
Marmaduke,2010,Comedy,Color,English,USA,PG,87,50000000
RoboCop 3,1993,Action,Color,English,USA,PG-13,104,23500000
The Canyons,2013,Drama,Color,English,USA,R,99,250000
One for the Money,2012,Action,Color,English,USA,PG-13,91,40000000
Lucky Numbers,2000,Comedy,Color,English,France,R,105,65000000
Abduction,2011,Action,Color,English,USA,PG-13,106,35000000
Year One,2009,Adventure,Color,English,USA,PG-13,100,60000000
Agent Cody Banks 2: Destination London,2004,Action,Color,English,USA,PG,100,26000000
Sex Tape,2014,Comedy,Color,English,USA,R,94,40000000
Elektra,2005,Action,Color,English,Canada,PG-13,100,43000000
Grown Ups 2,2013,Comedy,Color,English,USA,PG-13,101,80000000
Addicted,2014,Drama,Color,Spanish,USA,R,106,5000000
The Son of No One,2011,Crime,Color,English,USA,R,90,15000000
Battle of the Year,2013,Drama,Color,English,USA,PG-13,110,20000000
Zoolander 2,2016,Comedy,Color,English,USA,PG-13,102,50000000
Code Name: The Cleaner,2007,Action,Color,English,USA,PG-13,91,20000000
Unfinished Business,2015,Comedy,Color,English,USA,R,91,35000000
Slackers,2002,Comedy,Color,English,Canada,R,86,11000000
Hot Pursuit,2015,Action,Color,English,USA,PG-13,87,35000000
Did You Hear About the Morgans?,2009,Comedy,Color,English,USA,PG-13,103,58000000
The Spy Next Door,2010,Action,Color,English,USA,PG,94,28000000
Dance Flick,2009,Action,Color,English,USA,PG-13,88,25000000
The Mummy: Tomb of the Dragon Emperor,2008,Action,Color,English,USA,PG-13,112,145000000
Whipped,2000,Comedy,Color,English,USA,R,82,3000000
Hollow Man,2000,Action,Color,English,USA,R,119,95000000
Babylon A.D.,2008,Action,Color,English,France,PG-13,101,70000000
Couples Retreat,2009,Comedy,Color,English,USA,PG-13,113,60000000
Inspector Gadget,1999,Action,Color,English,USA,PG,110,75000000
Mortdecai,2015,Action,Color,English,UK,R,107,60000000
The Astronaut's Wife,1999,Drama,Color,English,USA,R,109,34000000
The Astronaut's Wife,1999,Drama,Color,English,USA,R,109,34000000
Godsend,2004,Drama,Color,English,USA,PG-13,102,25000000
In the Name of the King: A Dungeon Siege Tale,2007,Action,Color,English,Germany,PG-13,156,60000000
The Darkest Hour,2011,Action,Color,English,USA,PG-13,89,30000000
Hot Tub Time Machine 2,2015,Comedy,Color,English,USA,R,99,14000000
The Forsaken,2001,Horror,Color,English,USA,R,90,5000000
The Last Exorcism Part II,2013,Drama,Color,English,France,PG-13,93,5000000
Mortal Kombat: Annihilation,1997,Action,Color,English,USA,PG-13,95,30000000
The Whole Ten Yards,2004,Comedy,Color,English,USA,PG-13,98,40000000
Strange Wilderness,2008,Adventure,Color,English,USA,R,87,20000000
The Tuxedo,2002,Action,Color,English,USA,PG-13,98,60000000
Jonah Hex,2010,Action,Color,English,USA,PG-13,81,47000000
A Haunted House 2,2014,Comedy,Color,English,USA,R,86,4000000
I Still Know What You Did Last Summer,1998,Horror,Color,English,USA,R,100,24000000
Welcome to Mooseport,2004,Comedy,Color,English,USA,PG-13,110,26000000
Happily N'Ever After,2006,Adventure,Color,English,USA,PG,75,47000000
Soul Survivors,2001,Drama,Color,English,USA,PG-13,84,14000000
The Flintstones in Viva Rock Vegas,2000,Comedy,Color,English,USA,PG,90,60000000
The Big Bounce,2004,Comedy,Color,English,USA,PG-13,88,50000000
Showgirls,1995,Drama,Color,English,France,NC-17,131,45000000
The Love Guru,2008,Comedy,Color,English,USA,PG-13,87,62000000
Swimfan,2002,Drama,Color,English,USA,PG-13,85,8500000
Batman & Robin,1997,Action,Color,English,USA,PG-13,125,125000000
God's Not Dead 2,2016,Drama,Color,English,USA,PG,120,5000000
Summer Catch,2001,Comedy,Color,English,USA,PG-13,108,34000000
Supernova,2000,Horror,Color,English,USA,PG-13,91,65000000
Tomcats,2001,Comedy,Color,English,USA,R,95,11000000
Darkness Falls,2003,Horror,Color,English,USA,PG-13,96,11000000
Boogeyman,2005,Drama,Color,English,USA,PG-13,89,20000000
Kangaroo Jack,2003,Action,Color,English,USA,PG,89,60000000
Shark Night 3D,2011,Horror,Color,English,USA,PG-13,90,25000000
BloodRayne,2005,Action,Color,English,USA,R,92,25000000
All About Steve,2009,Comedy,Color,English,USA,PG-13,99,15000000
The Cold Light of Day,2012,Action,Color,English,USA,PG-13,93,20000000
Boat Trip,2002,Comedy,Color,English,USA,R,97,20000000
